Ortholog group	Gene name	Organism name	Ortholog gene name	Ortholog organism name	Relationship
460_454_16631	BdiBd21-3.2G0356500	BdistachyonBd21-3_v1.1	Sobic.006G232900	Sbicolor_v3.1.1	many-to-one
460_454_18031	BdiBd21-3.2G0356600	BdistachyonBd21-3_v1.1	Sobic.003G206250	Sbicolor_v3.1.1	many-to-one
460_454_15852	BdiBd21-3.2G0356800	BdistachyonBd21-3_v1.1	Sobic.009G125500	Sbicolor_v3.1.1	one-to-one
460_454_14546	BdiBd21-3.2G0359200	BdistachyonBd21-3_v1.1	Sobic.009G122400	Sbicolor_v3.1.1	one-to-one
460_454_6820	BdiBd21-3.2G0358200	BdistachyonBd21-3_v1.1	Sobic.009G121600	Sbicolor_v3.1.1	one-to-one
460_454_9979	BdiBd21-3.2G0358400	BdistachyonBd21-3_v1.1	Sobic.009G121900	Sbicolor_v3.1.1	one-to-one
460_454_15543	BdiBd21-3.2G0359500	BdistachyonBd21-3_v1.1	Sobic.009G122700	Sbicolor_v3.1.1	one-to-one
460_454_18336	BdiBd21-3.2G0360500	BdistachyonBd21-3_v1.1	Sobic.009G123100	Sbicolor_v3.1.1	many-to-one
460_454_15049	BdiBd21-3.2G0362500	BdistachyonBd21-3_v1.1	Sobic.009G120800	Sbicolor_v3.1.1	one-to-one
460_454_17957	BdiBd21-3.2G0362900	BdistachyonBd21-3_v1.1	Sobic.009G120200	Sbicolor_v3.1.1	one-to-one
460_454_16063	BdiBd21-3.2G0364800	BdistachyonBd21-3_v1.1	Sobic.008G140050	Sbicolor_v3.1.1	many-to-one
460_454_14589	BdiBd21-3.2G0363700	BdistachyonBd21-3_v1.1	Sobic.001G044200	Sbicolor_v3.1.1	one-to-one
460_454_8651	BdiBd21-3.2G0364000	BdistachyonBd21-3_v1.1	Sobic.009G119200	Sbicolor_v3.1.1	one-to-one
460_454_134	BdiBd21-3.2G0365900	BdistachyonBd21-3_v1.1	Sobic.004G355000	Sbicolor_v3.1.1	one-to-many
460_454_134	BdiBd21-3.2G0365900	BdistachyonBd21-3_v1.1	Sobic.004G023000	Sbicolor_v3.1.1	one-to-many
460_454_16957	BdiBd21-3.2G0366700	BdistachyonBd21-3_v1.1	Sobic.001G261428	Sbicolor_v3.1.1	many-to-one
460_454_9321	BdiBd21-3.2G0367400	BdistachyonBd21-3_v1.1	Sobic.008G183000	Sbicolor_v3.1.1	many-to-one
460_454_18434	BdiBd21-3.2G0367600	BdistachyonBd21-3_v1.1	Sobic.001G053601	Sbicolor_v3.1.1	one-to-one
460_454_17575	BdiBd21-3.2G0368500	BdistachyonBd21-3_v1.1	Sobic.009G117000	Sbicolor_v3.1.1	one-to-many
460_454_17575	BdiBd21-3.2G0368500	BdistachyonBd21-3_v1.1	Sobic.009G025600	Sbicolor_v3.1.1	one-to-many
460_454_15853	BdiBd21-3.2G0369200	BdistachyonBd21-3_v1.1	Sobic.009G116600	Sbicolor_v3.1.1	one-to-one
460_454_12536	BdiBd21-3.2G0369300	BdistachyonBd21-3_v1.1	Sobic.009G116500	Sbicolor_v3.1.1	many-to-one
460_454_12536	BdiBd21-3.2G0369400	BdistachyonBd21-3_v1.1	Sobic.009G116500	Sbicolor_v3.1.1	many-to-one
460_454_18050	BdiBd21-3.2G0370100	BdistachyonBd21-3_v1.1	Sobic.009G115300	Sbicolor_v3.1.1	one-to-one
460_454_14526	BdiBd21-3.2G0370200	BdistachyonBd21-3_v1.1	Sobic.009G115200	Sbicolor_v3.1.1	one-to-one
460_454_15020	BdiBd21-3.2G0370600	BdistachyonBd21-3_v1.1	Sobic.006G076400	Sbicolor_v3.1.1	many-to-many
460_454_15020	BdiBd21-3.2G0370600	BdistachyonBd21-3_v1.1	Sobic.010G047100	Sbicolor_v3.1.1	many-to-many
460_454_15020	BdiBd21-3.2G0370600	BdistachyonBd21-3_v1.1	Sobic.006G081800	Sbicolor_v3.1.1	many-to-many
460_454_15020	BdiBd21-3.2G0370600	BdistachyonBd21-3_v1.1	Sobic.004G170500	Sbicolor_v3.1.1	many-to-many
460_454_15020	BdiBd21-3.2G0370600	BdistachyonBd21-3_v1.1	Sobic.010G047200	Sbicolor_v3.1.1	many-to-many
460_454_17192	BdiBd21-3.2G0370700	BdistachyonBd21-3_v1.1	Sobic.001G521001	Sbicolor_v3.1.1	one-to-one
460_454_10021	BdiBd21-3.2G0372200	BdistachyonBd21-3_v1.1	Sobic.009G113400	Sbicolor_v3.1.1	one-to-one
460_454_14961	BdiBd21-3.2G0372900	BdistachyonBd21-3_v1.1	Sobic.010G136300	Sbicolor_v3.1.1	many-to-one
460_454_18056	BdiBd21-3.2G0373200	BdistachyonBd21-3_v1.1	Sobic.006G036000	Sbicolor_v3.1.1	many-to-one
460_454_17758	BdiBd21-3.2G0373600	BdistachyonBd21-3_v1.1	Sobic.009G111700	Sbicolor_v3.1.1	one-to-one
460_454_15768	BdiBd21-3.2G0373700	BdistachyonBd21-3_v1.1	Sobic.009G111600	Sbicolor_v3.1.1	one-to-many
460_454_15768	BdiBd21-3.2G0373700	BdistachyonBd21-3_v1.1	Sobic.009G111500	Sbicolor_v3.1.1	one-to-many
460_454_17852	BdiBd21-3.2G0373800	BdistachyonBd21-3_v1.1	Sobic.009G111301	Sbicolor_v3.1.1	one-to-one
460_454_16265	BdiBd21-3.2G0374100	BdistachyonBd21-3_v1.1	Sobic.009G111200	Sbicolor_v3.1.1	one-to-one
460_454_17973	BdiBd21-3.2G0374700	BdistachyonBd21-3_v1.1	Sobic.009G110100	Sbicolor_v3.1.1	one-to-one
460_454_16243	BdiBd21-3.2G0376200	BdistachyonBd21-3_v1.1	Sobic.009G109000	Sbicolor_v3.1.1	one-to-one
460_454_16805	BdiBd21-3.2G0377900	BdistachyonBd21-3_v1.1	Sobic.009G106400	Sbicolor_v3.1.1	one-to-one
460_454_16013	BdiBd21-3.2G0378400	BdistachyonBd21-3_v1.1	Sobic.009G106100	Sbicolor_v3.1.1	one-to-one
460_454_17798	BdiBd21-3.2G0378800	BdistachyonBd21-3_v1.1	Sobic.009G105600	Sbicolor_v3.1.1	one-to-many
460_454_17798	BdiBd21-3.2G0378800	BdistachyonBd21-3_v1.1	Sobic.009G105700	Sbicolor_v3.1.1	one-to-many
460_454_17854	BdiBd21-3.2G0379100	BdistachyonBd21-3_v1.1	Sobic.005G228700	Sbicolor_v3.1.1	one-to-one
460_454_17915	BdiBd21-3.2G0379900	BdistachyonBd21-3_v1.1	Sobic.002G160001	Sbicolor_v3.1.1	many-to-one
460_454_17691	BdiBd21-3.2G0381100	BdistachyonBd21-3_v1.1	Sobic.001G203450	Sbicolor_v3.1.1	many-to-one
460_454_17233	BdiBd21-3.2G0381300	BdistachyonBd21-3_v1.1	Sobic.009G104500	Sbicolor_v3.1.1	one-to-one
460_454_15085	BdiBd21-3.2G0383000	BdistachyonBd21-3_v1.1	Sobic.009G103900	Sbicolor_v3.1.1	one-to-one
460_454_15291	BdiBd21-3.2G0383100	BdistachyonBd21-3_v1.1	Sobic.009G103800	Sbicolor_v3.1.1	one-to-one
460_454_15042	BdiBd21-3.2G0383400	BdistachyonBd21-3_v1.1	Sobic.002G331700	Sbicolor_v3.1.1	many-to-one
460_454_13484	BdiBd21-3.2G0383600	BdistachyonBd21-3_v1.1	Sobic.009G102700	Sbicolor_v3.1.1	one-to-one
460_454_15070	BdiBd21-3.2G0387100	BdistachyonBd21-3_v1.1	Sobic.010G251400	Sbicolor_v3.1.1	one-to-one
460_454_11846	BdiBd21-3.2G0387600	BdistachyonBd21-3_v1.1	Sobic.001G044000	Sbicolor_v3.1.1	one-to-one
460_454_18031	BdiBd21-3.2G0387900	BdistachyonBd21-3_v1.1	Sobic.003G206250	Sbicolor_v3.1.1	many-to-one
460_454_16711	BdiBd21-3.2G0388000	BdistachyonBd21-3_v1.1	Sobic.005G096101	Sbicolor_v3.1.1	one-to-one
460_454_12184	BdiBd21-3.2G0388200	BdistachyonBd21-3_v1.1	Sobic.009G089700	Sbicolor_v3.1.1	one-to-one
460_454_16135	BdiBd21-3.2G0390700	BdistachyonBd21-3_v1.1	Sobic.009G096300	Sbicolor_v3.1.1	one-to-one
460_454_18258	BdiBd21-3.2G0396300	BdistachyonBd21-3_v1.1	Sobic.006G142299	Sbicolor_v3.1.1	many-to-one
460_454_7024	BdiBd21-3.2G0398000	BdistachyonBd21-3_v1.1	Sobic.009G087800	Sbicolor_v3.1.1	one-to-one
460_454_7763	BdiBd21-3.2G0398200	BdistachyonBd21-3_v1.1	Sobic.009G087900	Sbicolor_v3.1.1	one-to-many
460_454_7763	BdiBd21-3.2G0398200	BdistachyonBd21-3_v1.1	Sobic.009G095640	Sbicolor_v3.1.1	one-to-many
460_454_15249	BdiBd21-3.2G0398800	BdistachyonBd21-3_v1.1	Sobic.009G088900	Sbicolor_v3.1.1	one-to-one
460_454_15227	BdiBd21-3.2G0399800	BdistachyonBd21-3_v1.1	Sobic.009G091600	Sbicolor_v3.1.1	one-to-one
460_454_12117	BdiBd21-3.2G0400800	BdistachyonBd21-3_v1.1	Sobic.009G085900	Sbicolor_v3.1.1	one-to-one
460_454_16980	BdiBd21-3.2G0401600	BdistachyonBd21-3_v1.1	Sobic.009G084600	Sbicolor_v3.1.1	one-to-one
460_454_15269	BdiBd21-3.2G0403200	BdistachyonBd21-3_v1.1	Sobic.009G082900	Sbicolor_v3.1.1	one-to-one
460_454_17974	BdiBd21-3.2G0403700	BdistachyonBd21-3_v1.1	Sobic.009G081400	Sbicolor_v3.1.1	one-to-one
460_454_18044	BdiBd21-3.2G0404700	BdistachyonBd21-3_v1.1	Sobic.005G099550	Sbicolor_v3.1.1	many-to-many
460_454_18044	BdiBd21-3.2G0404700	BdistachyonBd21-3_v1.1	Sobic.002G249650	Sbicolor_v3.1.1	many-to-many
460_454_17204	BdiBd21-3.2G0405500	BdistachyonBd21-3_v1.1	Sobic.006G021300	Sbicolor_v3.1.1	many-to-many
460_454_17204	BdiBd21-3.2G0405500	BdistachyonBd21-3_v1.1	Sobic.006G021400	Sbicolor_v3.1.1	many-to-many
460_454_17204	BdiBd21-3.2G0405500	BdistachyonBd21-3_v1.1	Sobic.006G021500	Sbicolor_v3.1.1	many-to-many
460_454_15349	BdiBd21-3.2G0406500	BdistachyonBd21-3_v1.1	Sobic.004G057000	Sbicolor_v3.1.1	one-to-one
460_454_6709	BdiBd21-3.2G0407800	BdistachyonBd21-3_v1.1	Sobic.002G257600	Sbicolor_v3.1.1	one-to-one
460_454_18284	BdiBd21-3.2G0408200	BdistachyonBd21-3_v1.1	Sobic.009G076700	Sbicolor_v3.1.1	one-to-one
460_454_18457	BdiBd21-3.2G0408800	BdistachyonBd21-3_v1.1	Sobic.009G076300	Sbicolor_v3.1.1	one-to-one
460_454_11416	BdiBd21-3.2G0409000	BdistachyonBd21-3_v1.1	Sobic.009G076200	Sbicolor_v3.1.1	one-to-one
460_454_15522	BdiBd21-3.2G0410400	BdistachyonBd21-3_v1.1	Sobic.009G075100	Sbicolor_v3.1.1	one-to-one
460_454_17658	BdiBd21-3.2G0410900	BdistachyonBd21-3_v1.1	Sobic.007G036200	Sbicolor_v3.1.1	many-to-many
460_454_17658	BdiBd21-3.2G0410900	BdistachyonBd21-3_v1.1	Sobic.007G036000	Sbicolor_v3.1.1	many-to-many
460_454_17658	BdiBd21-3.2G0411000	BdistachyonBd21-3_v1.1	Sobic.007G036200	Sbicolor_v3.1.1	many-to-many
460_454_17658	BdiBd21-3.2G0411000	BdistachyonBd21-3_v1.1	Sobic.007G036000	Sbicolor_v3.1.1	many-to-many
460_454_14224	BdiBd21-3.2G0411100	BdistachyonBd21-3_v1.1	Sobic.009G074500	Sbicolor_v3.1.1	one-to-one
460_454_14853	BdiBd21-3.2G0411900	BdistachyonBd21-3_v1.1	Sobic.009G074100	Sbicolor_v3.1.1	one-to-one
460_454_8404	BdiBd21-3.2G0412200	BdistachyonBd21-3_v1.1	Sobic.009G073400	Sbicolor_v3.1.1	one-to-one
460_454_11163	BdiBd21-3.2G0412500	BdistachyonBd21-3_v1.1	Sobic.009G073300	Sbicolor_v3.1.1	one-to-one
460_454_16380	BdiBd21-3.2G0413100	BdistachyonBd21-3_v1.1	Sobic.002G163000	Sbicolor_v3.1.1	many-to-many
460_454_16380	BdiBd21-3.2G0413100	BdistachyonBd21-3_v1.1	Sobic.005G012900	Sbicolor_v3.1.1	many-to-many
460_454_16380	BdiBd21-3.2G0413100	BdistachyonBd21-3_v1.1	Sobic.010G016000	Sbicolor_v3.1.1	many-to-many
460_454_16380	BdiBd21-3.2G0413100	BdistachyonBd21-3_v1.1	Sobic.010G160800	Sbicolor_v3.1.1	many-to-many
460_454_16380	BdiBd21-3.2G0413100	BdistachyonBd21-3_v1.1	Sobic.004G043400	Sbicolor_v3.1.1	many-to-many
460_454_16380	BdiBd21-3.2G0413100	BdistachyonBd21-3_v1.1	Sobic.004G055901	Sbicolor_v3.1.1	many-to-many
460_454_16380	BdiBd21-3.2G0413100	BdistachyonBd21-3_v1.1	Sobic.010G044100	Sbicolor_v3.1.1	many-to-many
460_454_16380	BdiBd21-3.2G0413100	BdistachyonBd21-3_v1.1	Sobic.003G176800	Sbicolor_v3.1.1	many-to-many
460_454_16380	BdiBd21-3.2G0413100	BdistachyonBd21-3_v1.1	Sobic.008G015400	Sbicolor_v3.1.1	many-to-many
460_454_16380	BdiBd21-3.2G0413100	BdistachyonBd21-3_v1.1	Sobic.009G023050	Sbicolor_v3.1.1	many-to-many
460_454_13712	BdiBd21-3.2G0413300	BdistachyonBd21-3_v1.1	Sobic.009G072800	Sbicolor_v3.1.1	one-to-one
460_454_15993	BdiBd21-3.2G0413600	BdistachyonBd21-3_v1.1	Sobic.007G088300	Sbicolor_v3.1.1	one-to-one
460_454_17339	BdiBd21-3.2G0413800	BdistachyonBd21-3_v1.1	Sobic.009G072600	Sbicolor_v3.1.1	one-to-one
460_454_14414	BdiBd21-3.2G0414400	BdistachyonBd21-3_v1.1	Sobic.004G042400	Sbicolor_v3.1.1	many-to-one
460_454_15350	BdiBd21-3.2G0414500	BdistachyonBd21-3_v1.1	Sobic.001G339801	Sbicolor_v3.1.1	one-to-one
460_454_8002	BdiBd21-3.2G0416000	BdistachyonBd21-3_v1.1	Sobic.009G070500	Sbicolor_v3.1.1	one-to-one
460_454_18002	BdiBd21-3.2G0416200	BdistachyonBd21-3_v1.1	Sobic.009G070400	Sbicolor_v3.1.1	one-to-one
460_454_14972	BdiBd21-3.2G0417800	BdistachyonBd21-3_v1.1	Sobic.007G168800	Sbicolor_v3.1.1	one-to-many
460_454_14972	BdiBd21-3.2G0417800	BdistachyonBd21-3_v1.1	Sobic.004G311750	Sbicolor_v3.1.1	one-to-many
460_454_14972	BdiBd21-3.2G0417800	BdistachyonBd21-3_v1.1	Sobic.005G154900	Sbicolor_v3.1.1	one-to-many
460_454_14972	BdiBd21-3.2G0417800	BdistachyonBd21-3_v1.1	Sobic.007G128900	Sbicolor_v3.1.1	one-to-many
460_454_14972	BdiBd21-3.2G0417800	BdistachyonBd21-3_v1.1	Sobic.005G120201	Sbicolor_v3.1.1	one-to-many
460_454_14972	BdiBd21-3.2G0417800	BdistachyonBd21-3_v1.1	Sobic.008G068800	Sbicolor_v3.1.1	one-to-many
460_454_16930	BdiBd21-3.2G0418600	BdistachyonBd21-3_v1.1	Sobic.009G068900	Sbicolor_v3.1.1	one-to-one
460_454_16730	BdiBd21-3.2G0419800	BdistachyonBd21-3_v1.1	Sobic.009G068000	Sbicolor_v3.1.1	one-to-one
460_454_6854	BdiBd21-3.2G0420300	BdistachyonBd21-3_v1.1	Sobic.009G067100	Sbicolor_v3.1.1	one-to-one
460_454_12583	BdiBd21-3.2G0421600	BdistachyonBd21-3_v1.1	Sobic.009G066000	Sbicolor_v3.1.1	one-to-one
460_454_17246	BdiBd21-3.2G0424000	BdistachyonBd21-3_v1.1	Sobic.009G064000	Sbicolor_v3.1.1	many-to-many
460_454_17246	BdiBd21-3.2G0424000	BdistachyonBd21-3_v1.1	Sobic.009G064100	Sbicolor_v3.1.1	many-to-many
460_454_17246	BdiBd21-3.2G0424100	BdistachyonBd21-3_v1.1	Sobic.009G064000	Sbicolor_v3.1.1	many-to-many
460_454_17246	BdiBd21-3.2G0424100	BdistachyonBd21-3_v1.1	Sobic.009G064100	Sbicolor_v3.1.1	many-to-many
460_454_15006	BdiBd21-3.2G0424400	BdistachyonBd21-3_v1.1	Sobic.002G379300	Sbicolor_v3.1.1	one-to-one
460_454_18191	BdiBd21-3.2G0425100	BdistachyonBd21-3_v1.1	Sobic.006G229400	Sbicolor_v3.1.1	one-to-one
460_454_14852	BdiBd21-3.2G0426200	BdistachyonBd21-3_v1.1	Sobic.009G063301	Sbicolor_v3.1.1	one-to-one
460_454_18240	BdiBd21-3.2G0427400	BdistachyonBd21-3_v1.1	Sobic.009G061700	Sbicolor_v3.1.1	one-to-one
460_454_16900	BdiBd21-3.2G0429900	BdistachyonBd21-3_v1.1	Sobic.009G058800	Sbicolor_v3.1.1	one-to-one
460_454_16226	BdiBd21-3.2G0430200	BdistachyonBd21-3_v1.1	Sobic.009G058400	Sbicolor_v3.1.1	one-to-one
460_454_14370	BdiBd21-3.2G0431700	BdistachyonBd21-3_v1.1	Sobic.009G056400	Sbicolor_v3.1.1	one-to-one
460_454_14062	BdiBd21-3.2G0432800	BdistachyonBd21-3_v1.1	Sobic.003G152600	Sbicolor_v3.1.1	many-to-many
460_454_14062	BdiBd21-3.2G0432800	BdistachyonBd21-3_v1.1	Sobic.009G054800	Sbicolor_v3.1.1	many-to-many
460_454_18408	BdiBd21-3.2G0434800	BdistachyonBd21-3_v1.1	Sobic.009G052800	Sbicolor_v3.1.1	one-to-one
460_454_17755	BdiBd21-3.2G0444500	BdistachyonBd21-3_v1.1	Sobic.009G009800	Sbicolor_v3.1.1	many-to-one
460_454_8186	BdiBd21-3.2G0442200	BdistachyonBd21-3_v1.1	Sobic.008G149200	Sbicolor_v3.1.1	one-to-one
460_454_18378	BdiBd21-3.2G0442900	BdistachyonBd21-3_v1.1	Sobic.006G214101	Sbicolor_v3.1.1	many-to-one
460_454_18056	BdiBd21-3.2G0446200	BdistachyonBd21-3_v1.1	Sobic.006G036000	Sbicolor_v3.1.1	many-to-one
460_454_15248	BdiBd21-3.2G0443500	BdistachyonBd21-3_v1.1	Sobic.009G047400	Sbicolor_v3.1.1	one-to-one
460_454_16467	BdiBd21-3.2G0445400	BdistachyonBd21-3_v1.1	Sobic.009G046200	Sbicolor_v3.1.1	one-to-one
460_454_16872	BdiBd21-3.2G0446300	BdistachyonBd21-3_v1.1	Sobic.009G098601	Sbicolor_v3.1.1	many-to-many
460_454_16872	BdiBd21-3.2G0446300	BdistachyonBd21-3_v1.1	Sobic.002G148350	Sbicolor_v3.1.1	many-to-many
460_454_18281	BdiBd21-3.2G0446400	BdistachyonBd21-3_v1.1	Sobic.007G101100	Sbicolor_v3.1.1	many-to-many
460_454_18281	BdiBd21-3.2G0446400	BdistachyonBd21-3_v1.1	Sobic.003G160150	Sbicolor_v3.1.1	many-to-many
460_454_18281	BdiBd21-3.2G0446400	BdistachyonBd21-3_v1.1	Sobic.006G037600	Sbicolor_v3.1.1	many-to-many
460_454_10396	BdiBd21-3.2G0446700	BdistachyonBd21-3_v1.1	Sobic.009G046000	Sbicolor_v3.1.1	one-to-one
460_454_18328	BdiBd21-3.2G0551800	BdistachyonBd21-3_v1.1	Sobic.008G028100	Sbicolor_v3.1.1	many-to-many
460_454_18328	BdiBd21-3.2G0551800	BdistachyonBd21-3_v1.1	Sobic.008G027800	Sbicolor_v3.1.1	many-to-many
460_454_18328	BdiBd21-3.2G0551800	BdistachyonBd21-3_v1.1	Sobic.005G220400	Sbicolor_v3.1.1	many-to-many
460_454_18328	BdiBd21-3.2G0551800	BdistachyonBd21-3_v1.1	Sobic.001G332000	Sbicolor_v3.1.1	many-to-many
460_454_18328	BdiBd21-3.2G0551800	BdistachyonBd21-3_v1.1	Sobic.008G027900	Sbicolor_v3.1.1	many-to-many
460_454_18328	BdiBd21-3.2G0551800	BdistachyonBd21-3_v1.1	Sobic.005G220560	Sbicolor_v3.1.1	many-to-many
460_454_18328	BdiBd21-3.2G0551800	BdistachyonBd21-3_v1.1	Sobic.008G028200	Sbicolor_v3.1.1	many-to-many
460_454_18328	BdiBd21-3.2G0551800	BdistachyonBd21-3_v1.1	Sobic.008G028300	Sbicolor_v3.1.1	many-to-many
460_454_18328	BdiBd21-3.2G0551800	BdistachyonBd21-3_v1.1	Sobic.008G028000	Sbicolor_v3.1.1	many-to-many
460_454_18328	BdiBd21-3.2G0551800	BdistachyonBd21-3_v1.1	Sobic.005G220500	Sbicolor_v3.1.1	many-to-many
460_454_14183	BdiBd21-3.2G0449000	BdistachyonBd21-3_v1.1	Sobic.006G015700	Sbicolor_v3.1.1	many-to-many
460_454_14183	BdiBd21-3.2G0449000	BdistachyonBd21-3_v1.1	Sobic.003G428500	Sbicolor_v3.1.1	many-to-many
460_454_9889	BdiBd21-3.2G0449700	BdistachyonBd21-3_v1.1	Sobic.009G044600	Sbicolor_v3.1.1	many-to-many
460_454_9889	BdiBd21-3.2G0449700	BdistachyonBd21-3_v1.1	Sobic.009G044400	Sbicolor_v3.1.1	many-to-many
460_454_9889	BdiBd21-3.2G0449800	BdistachyonBd21-3_v1.1	Sobic.009G044600	Sbicolor_v3.1.1	many-to-many
460_454_9889	BdiBd21-3.2G0449800	BdistachyonBd21-3_v1.1	Sobic.009G044400	Sbicolor_v3.1.1	many-to-many
460_454_15250	BdiBd21-3.2G0450000	BdistachyonBd21-3_v1.1	Sobic.009G044200	Sbicolor_v3.1.1	one-to-one
460_454_15612	BdiBd21-3.2G0450400	BdistachyonBd21-3_v1.1	Sobic.009G044000	Sbicolor_v3.1.1	one-to-one
460_454_14600	BdiBd21-3.2G0450600	BdistachyonBd21-3_v1.1	Sobic.009G043700	Sbicolor_v3.1.1	many-to-many
460_454_14600	BdiBd21-3.2G0450600	BdistachyonBd21-3_v1.1	Sobic.009G043600	Sbicolor_v3.1.1	many-to-many
460_454_14600	BdiBd21-3.2G0450800	BdistachyonBd21-3_v1.1	Sobic.009G043700	Sbicolor_v3.1.1	many-to-many
460_454_14600	BdiBd21-3.2G0450800	BdistachyonBd21-3_v1.1	Sobic.009G043600	Sbicolor_v3.1.1	many-to-many
460_454_16495	BdiBd21-3.2G0451500	BdistachyonBd21-3_v1.1	Sobic.009G042900	Sbicolor_v3.1.1	one-to-one
460_454_13916	BdiBd21-3.2G0452300	BdistachyonBd21-3_v1.1	Sobic.009G176300	Sbicolor_v3.1.1	one-to-one
460_454_3974	BdiBd21-3.2G0453400	BdistachyonBd21-3_v1.1	Sobic.009G042500	Sbicolor_v3.1.1	one-to-one
460_454_17205	BdiBd21-3.2G0453700	BdistachyonBd21-3_v1.1	Sobic.003G425900	Sbicolor_v3.1.1	one-to-many
460_454_17205	BdiBd21-3.2G0453700	BdistachyonBd21-3_v1.1	Sobic.003G434300	Sbicolor_v3.1.1	one-to-many
460_454_15310	BdiBd21-3.2G0454000	BdistachyonBd21-3_v1.1	Sobic.007G072000	Sbicolor_v3.1.1	one-to-one
460_454_8779	BdiBd21-3.2G0454100	BdistachyonBd21-3_v1.1	Sobic.002G301900	Sbicolor_v3.1.1	many-to-one
460_454_17937	BdiBd21-3.2G0454200	BdistachyonBd21-3_v1.1	Sobic.004G216500	Sbicolor_v3.1.1	many-to-one
460_454_12788	BdiBd21-3.2G0455200	BdistachyonBd21-3_v1.1	Sobic.006G010800	Sbicolor_v3.1.1	one-to-one
460_454_15043	BdiBd21-3.2G0456300	BdistachyonBd21-3_v1.1	Sobic.005G022700	Sbicolor_v3.1.1	many-to-many
460_454_15043	BdiBd21-3.2G0456300	BdistachyonBd21-3_v1.1	Sobic.005G023000	Sbicolor_v3.1.1	many-to-many
460_454_15043	BdiBd21-3.2G0456300	BdistachyonBd21-3_v1.1	Sobic.005G023100	Sbicolor_v3.1.1	many-to-many
460_454_18280	BdiBd21-3.2G0457600	BdistachyonBd21-3_v1.1	Sobic.010G167000	Sbicolor_v3.1.1	many-to-one
460_454_17473	BdiBd21-3.2G0758100	BdistachyonBd21-3_v1.1	Sobic.003G407001	Sbicolor_v3.1.1	one-to-one
460_454_18317	BdiBd21-3.2G0458200	BdistachyonBd21-3_v1.1	Sobic.005G071000	Sbicolor_v3.1.1	many-to-many
460_454_18317	BdiBd21-3.2G0458200	BdistachyonBd21-3_v1.1	Sobic.004G092950	Sbicolor_v3.1.1	many-to-many
460_454_12989	BdiBd21-3.2G0459500	BdistachyonBd21-3_v1.1	Sobic.009G022800	Sbicolor_v3.1.1	many-to-many
460_454_12989	BdiBd21-3.2G0459500	BdistachyonBd21-3_v1.1	Sobic.002G108100	Sbicolor_v3.1.1	many-to-many
460_454_12989	BdiBd21-3.2G0459500	BdistachyonBd21-3_v1.1	Sobic.006G063700	Sbicolor_v3.1.1	many-to-many
460_454_12989	BdiBd21-3.2G0459500	BdistachyonBd21-3_v1.1	Sobic.002G118500	Sbicolor_v3.1.1	many-to-many
460_454_12989	BdiBd21-3.2G0459500	BdistachyonBd21-3_v1.1	Sobic.010G061500	Sbicolor_v3.1.1	many-to-many
460_454_18488	BdiBd21-3.2G0460800	BdistachyonBd21-3_v1.1	Sobic.009G038200	Sbicolor_v3.1.1	one-to-one
460_454_18469	BdiBd21-3.2G0460900	BdistachyonBd21-3_v1.1	Sobic.009G038000	Sbicolor_v3.1.1	many-to-many
460_454_18469	BdiBd21-3.2G0460900	BdistachyonBd21-3_v1.1	Sobic.009G038100	Sbicolor_v3.1.1	many-to-many
460_454_18469	BdiBd21-3.2G0461000	BdistachyonBd21-3_v1.1	Sobic.009G038000	Sbicolor_v3.1.1	many-to-many
460_454_18469	BdiBd21-3.2G0461000	BdistachyonBd21-3_v1.1	Sobic.009G038100	Sbicolor_v3.1.1	many-to-many
460_454_18469	BdiBd21-3.2G0461100	BdistachyonBd21-3_v1.1	Sobic.009G038000	Sbicolor_v3.1.1	many-to-many
460_454_18469	BdiBd21-3.2G0461100	BdistachyonBd21-3_v1.1	Sobic.009G038100	Sbicolor_v3.1.1	many-to-many
460_454_9624	BdiBd21-3.2G0461800	BdistachyonBd21-3_v1.1	Sobic.009G037200	Sbicolor_v3.1.1	one-to-many
460_454_9624	BdiBd21-3.2G0461800	BdistachyonBd21-3_v1.1	Sobic.002G063800	Sbicolor_v3.1.1	one-to-many
460_454_10735	BdiBd21-3.2G0462500	BdistachyonBd21-3_v1.1	Sobic.009G037100	Sbicolor_v3.1.1	one-to-one
460_454_17853	BdiBd21-3.2G0463500	BdistachyonBd21-3_v1.1	Sobic.009G036100	Sbicolor_v3.1.1	one-to-one
460_454_18065	BdiBd21-3.2G0463700	BdistachyonBd21-3_v1.1	Sobic.009G035700	Sbicolor_v3.1.1	many-to-one
460_454_12559	BdiBd21-3.2G0464100	BdistachyonBd21-3_v1.1	Sobic.009G035900	Sbicolor_v3.1.1	one-to-one
460_454_18065	BdiBd21-3.2G0464200	BdistachyonBd21-3_v1.1	Sobic.009G035700	Sbicolor_v3.1.1	many-to-one
460_454_8435	BdiBd21-3.2G0465100	BdistachyonBd21-3_v1.1	Sobic.001G152700	Sbicolor_v3.1.1	one-to-one
460_454_18333	BdiBd21-3.2G0470700	BdistachyonBd21-3_v1.1	Sobic.004G014500	Sbicolor_v3.1.1	many-to-many
460_454_18333	BdiBd21-3.2G0470700	BdistachyonBd21-3_v1.1	Sobic.004G014300	Sbicolor_v3.1.1	many-to-many
460_454_13546	BdiBd21-3.2G0467300	BdistachyonBd21-3_v1.1	Sobic.009G034000	Sbicolor_v3.1.1	one-to-one
